PHG 00960,"6-nitro-2-(tetrahydrofuran-2-ylmethyl)-2,3-dihydro-1H-benzo[de]isoquinoline-1,3-dione",,,,,,,,,,,N-(3-methoxyphenyl)thiourea
PHG 00961,"2-(2-furylmethyl)-6-nitro-2,3-dihydro-1H-benzo[de]isoquinoline-1,3-dione",,,,,,,,,,,"2-(3,5-dichloro-2-hydroxyphenyl)benzo[h]quinoline-4-carboxylic acid"
PHG 00963,"6-nitro-2-(3-pyridylmethyl)-2,3-dihydro-1H-benzo[de]isoquinoline-1,3-dione",,,,,,,,,,,4-[4-(ethoxycarbonyl)anilino]-4-oxobutanoic acid
PHG 01009,"5-nitro-2-(3-{4-[3-(5-nitro-1,3-dioxo-2,3-dihydro-1H-benzo[de]isoquinolin-2-yl)propyl]piperazino}propyl)-2,3-dihydro-1H-benzo[de]isoquinoline-1,3-dion e",,,,,,,,,,,"5-nitro-2,1,3-benzothiadiazole"
PHG 01042,"6-[(2-hydroxyethyl)thio]-2-[2-(2-pyridyl)ethyl]-2,3-dihydro-1H-benzo[de]isoquinoline-1,3-dione",,,,,,,,,,,"4-chloro-6-(trifluoromethyl)-2,1,3-benzothiadiazole"
PHG 01048,"2-[(2-hydroxyethyl)amino]-6-(phenylthio)-2,3-dihydro-1H-benzo[de]isoquinoline-1,3-dione",,,,,,,,,,,4-({[(3-hydroxypropyl)amino]carbothioyl}amino)phenyl propionate
RB 00001,"1-(2-bromo-4-chlorophenyl)-3-(2-pyridylthio)pyrrolidine-2,5-dione",,,,,,,,,,,N-(4-nitrophenyl)-N`-[3-(trifluoromethyl)phenyl]thiourea
RB 00029,"2-[(3-chloroanilino)methyl]isoindoline-1,3-dione",,,,,,,,,,,"N-phenethyl-N`-(2,4,5-trichlorophenyl)thiourea"
RB 00030,"6-isopropyl-3-(4-isopropylphenyl)-3,4-dihydroquinazoline",,,,,,,,,,,"3-(2-furylmethyl)-2-[(2-methoxyphenyl)imino]-1,3-thiazolan-4-one"
RB 00129,N1-(2-thienylmethylidene)-3-chloro-4-methylaniline,,,,,,,,,,,"2-[(3-chloro-2-methylphenyl)imino]-3-(2-furylmethyl)-1,3-thiazolan-4-one"
RB 00150,"1-[4-(4-chlorophenoxy)phenyl]-2,5-dihydro-1H-pyrrole-2,5-dione",,,,,,,,,,,"4-[2-(4-amino-1-naphthyl)diaz-1-enyl]benzene-1-sulfonamide,80<90%"
RB 00158,"1-phenethyl-2,5-dihydro-1H-pyrrole-2,5-dione",,,,,,,,,,,"N-[3,5-bis(trifluoromethyl)phenyl]-N`-(4-bromo-2-methylphenyl)thiourea"
RB 00195,N-benzoyl-N`-(4-pyridylmethyl)thiourea,,,,,,,,,,,"N1-(8-{[3,5-di(trifluoromethyl)phenyl]imino}-1,2,4,7-dithiadiazocan-3-yliden)-3,5-di(trifluoromethyl)aniline"
RB 00291,N-(3-methoxyphenyl)thiourea,,,,,,,,,,,"N1-(4-chloro-2-methylphenyl)-N2-(4-fluorophenyl)hydrazine-1,2-dicarbothioamide"
RB 00362,"2-(3,5-dichloro-2-hydroxyphenyl)benzo[h]quinoline-4-carboxylic acid",,,,,,,,,,,"N-(4-bromo-2-methylphenyl)-2-[(3,5-dichloro-2-hydroxyphenyl)methylene]hydrazine-1-carbothioamide"
RDP 00030,4-[4-(ethoxycarbonyl)anilino]-4-oxobutanoic acid,,,,,,,,,,,2-[(4-chlorophenyl)sulfonyl]-N-[3-(trifluoromethyl)phenyl]hydrazine-1-carbothioamide
RDP 00064,"5-nitro-2,1,3-benzothiadiazole",,,,,,,,,,,"N-[4-(4-chlorophenoxy)phenyl]-N`-(3,4-dichlorophenyl)thiourea"
RDP 00195,"4-chloro-6-(trifluoromethyl)-2,1,3-benzothiadiazole",,,,,,,,,,,"2-[(3,5-dichloro-2-hydroxyphenyl)methylene]-N-(1-phenylethyl)hydrazine-1-carbothioamide"
RDR 00003,4-({[(3-hydroxypropyl)amino]carbothioyl}amino)phenyl propionate,,,,,,,,,,,2-[(2-hydroxyphenyl)methylene]-N-(1-phenylethyl)hydrazine-1-carbothioamide
RDR 00047,N-(4-nitrophenyl)-N`-[3-(trifluoromethyl)phenyl]thiourea,,,,,,,,,,,N1-(4-fluorophenyl)-5-bromo-2-hydroxybenzamide
RDR 00093,"N-phenethyl-N`-(2,4,5-trichlorophenyl)thiourea",,,,,,,,,,,"N1-ethyl-2-(3,5-dichloro-2-hydroxybenzylidene)hydrazine-1-carbothioamide"
RDR 00175,"3-(2-furylmethyl)-2-[(2-methoxyphenyl)imino]-1,3-thiazolan-4-one",,,,,,,,,,,N-[4-(4-chlorophenoxy)phenyl]-N`-(1-phenylethyl)thiourea
RDR 00184,"2-[(3-chloro-2-methylphenyl)imino]-3-(2-furylmethyl)-1,3-thiazolan-4-one",,,,,,,,,,,6-chlorobenzo[a]phenazin-5-ol
RDR 00470,"4-[2-(4-amino-1-naphthyl)diaz-1-enyl]benzene-1-sulfonamide,80<90%",,,,,,,,,,,"3-(4-chlorophenyl)-7-methyl-5H-pyrimido[2,1-b][1,3]thiazol-5-one"
RDR 00491,"N-[3,5-bis(trifluoromethyl)phenyl]-N`-(4-bromo-2-methylphenyl)thiourea",,,,,,,,,,,"6-chloro-9,10-dimethylbenzo[a]phenazin-5-ol"
RDR 00498,"N1-(8-{[3,5-di(trifluoromethyl)phenyl]imino}-1,2,4,7-dithiadiazocan-3-yliden)-3,5-di(trifluoromethyl)aniline",,,,,,,,,,,"N1-(tert-butyl)-2-(3,5-dibromo-4-hydroxybenzylidene)hydrazine-1-carbothioamide"
RDR 00515,"N1-(4-chloro-2-methylphenyl)-N2-(4-fluorophenyl)hydrazine-1,2-dicarbothioamide",,,,,,,,,,,"N-(4-chloro-2,5-dimethoxyphenyl)-2-[(4-methylphenyl)sulfonyl]hydrazine-1-carbothioamide"
RDR 00691,"N-(4-bromo-2-methylphenyl)-2-[(3,5-dichloro-2-hydroxyphenyl)methylene]hydrazine-1-carbothioamide",,,,,,,,,,,"1-(2,6-dimethylphenyl)-5-(methylthio)-1H-1,2,3,4-tetraazole"
RDR 00708,2-[(4-chlorophenyl)sulfonyl]-N-[3-(trifluoromethyl)phenyl]hydrazine-1-carbothioamide,,,,,,,,,,,2-(2-chlorophenyl)-1H-indole
RDR 00728,"N-[4-(4-chlorophenoxy)phenyl]-N`-(3,4-dichlorophenyl)thiourea",,,,,,,,,,,2-{[2-(2-chlorophenyl)-1H-indol-3-yl]methylene}malononitrile
RDR 00802,"2-[(3,5-dichloro-2-hydroxyphenyl)methylene]-N-(1-phenylethyl)hydrazine-1-carbothioamide",,,,,,,,,,,N1-(3-fluorophenyl)-2-(2-propoxybenzylidene)hydrazine-1-carbothioamide
RDR 00803,2-[(2-hydroxyphenyl)methylene]-N-(1-phenylethyl)hydrazine-1-carbothioamide,,,,,,,,,,,"ethyl 4-chloro-3-[(3,5-dichloro-2-hydroxybenzylidene)amino]benzoate"
RDR 00835,N1-(4-fluorophenyl)-5-bromo-2-hydroxybenzamide,,,,,,,,,,,"2,4-dichloro-6-({[4-(2-naphthyl)-1,3-thiazol-2-yl]imino}methyl)phenol"
RDR 00909,"N1-ethyl-2-(3,5-dichloro-2-hydroxybenzylidene)hydrazine-1-carbothioamide",,,,,,,,,,,2-oxo-2-phenylethyl 2-(3-fluoroanilino)benzoate
RDR 00913,N-[4-(4-chlorophenoxy)phenyl]-N`-(1-phenylethyl)thiourea,,,,,,,,,,,2-oxo-2-phenylethyl 2-benzoylbenzoate
RDR 00966,6-chlorobenzo[a]phenazin-5-ol,,,,,,,,,,,N-mesityl-N`-(3-morpholinopropyl)thiourea
RDR 00973,"3-(4-chlorophenyl)-7-methyl-5H-pyrimido[2,1-b][1,3]thiazol-5-one",,,,,,,,,,,benzyl (2-methoxyanilino)methanimidothioate hydrochloride
RDR 01044,"6-chloro-9,10-dimethylbenzo[a]phenazin-5-ol",,,,,,,,,,,"2-{[(benzylthio)(imino)methyl]amino}-1,4-dichlorobenzene hydrochloride"
RDR 01070,"N1-(tert-butyl)-2-(3,5-dibromo-4-hydroxybenzylidene)hydrazine-1-carbothioamide",,,,,,,,,,,ethyl 4-{[[(4-chlorobenzyl)thio](imino)methyl]amino}benzoatehydrochloride
RDR 01132,"N-(4-chloro-2,5-dimethoxyphenyl)-2-[(4-methylphenyl)sulfonyl]hydrazine-1-carbothioamide",,,,,,,,,,,N1-(4-bromo-2-methylphenyl)-5-ethyl-2-methylpiperidine-1-carbothioamide
RDR 01147,"1-(2,6-dimethylphenyl)-5-(methylthio)-1H-1,2,3,4-tetraazole",,,,,,,,,,,"N1-(3,4-dichlorophenyl)-5-ethyl-2-methylpiperidine-1-carbothioamide,80<90%"
RDR 01153,2-(2-chlorophenyl)-1H-indole,,,,,,,,,,,2-(4-chlorophenyl)-2-oxoethyl 2-anilinobenzoate
RDR 01178,2-{[2-(2-chlorophenyl)-1H-indol-3-yl]methylene}malononitrile,,,,,,,,,,,"2-[(4-chlorobenzyl)thio]-1-(2,5-dichlorophenyl)-1H-imidazole"
RDR 01224,N1-(3-fluorophenyl)-2-(2-propoxybenzylidene)hydrazine-1-carbothioamide,,,,,,,,,,,N1-(1-naphthyl)-2-hydroxybenzamide
RDR 01267,"ethyl 4-chloro-3-[(3,5-dichloro-2-hydroxybenzylidene)amino]benzoate",,,,,,,,,,,1-nitro-4-[3-(4-nitrophenoxy)propoxy]benzene
RDR 01299,"2,4-dichloro-6-({[4-(2-naphthyl)-1,3-thiazol-2-yl]imino}methyl)phenol",,,,,,,,,,,"N1-(4-bromo-3-methylphenyl)-2,2,2-trichloroacetamide"
RDR 01413,2-oxo-2-phenylethyl 2-(3-fluoroanilino)benzoate,,,,,,,,,,,"N1-(4-bromo-2-chlorophenyl)-2,2,2-trichloroacetamide"
RDR 01502,2-oxo-2-phenylethyl 2-benzoylbenzoate,,,,,,,,,,,"N1-(4-bromo-3-chlorophenyl)-2,2,2-trichloroacetamide"
RDR 01622,N-mesityl-N`-(3-morpholinopropyl)thiourea,,,,,,,,,,,"N1-(2,6-dimethylphenyl)-2-(2,4-dichlorophenoxy)propanamide"
RDR 01677,benzyl (2-methoxyanilino)methanimidothioate hydrochloride,,,,,,,,,,,N1-[4-(4-chlorophenoxy)phenyl]benzene-1-sulfonamide
RDR 01678,"2-{[(benzylthio)(imino)methyl]amino}-1,4-dichlorobenzene hydrochloride",,,,,,,,,,,"1-(3,5-dichloro-2-hydroxyphenyl)ethan-1-one 1-phenylhydrazone"
RDR 01679,ethyl 4-{[[(4-chlorobenzyl)thio](imino)methyl]amino}benzoatehydrochloride,,,,,,,,,,,"2-({[3,5-di(trifluoromethyl)anilino]carbothioyl}thio)ethyl[3,5-di(trifluoromethyl)anilino]methanedithioate"
RDR 01685,N1-(4-bromo-2-methylphenyl)-5-ethyl-2-methylpiperidine-1-carbothioamide,,,,,,,,,,,"N1-[3,5-di(trifluoromethyl)phenyl]-2-morpholinoacetamide"
RDR 01686,"N1-(3,4-dichlorophenyl)-5-ethyl-2-methylpiperidine-1-carbothioamide,80<90%",,,,,,,,,,,"1-[(4-chlorophenyl)sulfonyl]-3-(3,4-dichlorophenoxy)propan-2-ol"
RDR 01756,2-(4-chlorophenyl)-2-oxoethyl 2-anilinobenzoate,,,,,,,,,,,"1-[(3,5-dichlorobenzyl)amino]-3-(3,4-dichlorophenoxy)propan-2-ol"
RDR 01792,"2-[(4-chlorobenzyl)thio]-1-(2,5-dichlorophenyl)-1H-imidazole",,,,,,,,,,,"1-[(2-amino-6-fluorobenzyl)amino]-3-(3,4-dichlorophenoxy)propan-2-ol"
RDR 01818,N1-(1-naphthyl)-2-hydroxybenzamide,,,,,,,,,,,"1-[(4-chlorophenyl)sulfonyl]-3-(2,4-dichlorophenoxy)propan-2-ol"
RDR 01899,1-nitro-4-[3-(4-nitrophenoxy)propoxy]benzene,,,,,,,,,,,"2,4-dichlorobenzyl [(2,4-dichlorobenzyl)amino]methanedithioate"
RDR 02030,"N1-(4-bromo-3-methylphenyl)-2,2,2-trichloroacetamide",,,,,,,,,,,"N1-(1,3-dithiolan-2-yliden)-2,6-dimethylaniline"
RDR 02031,"N1-(4-bromo-2-chlorophenyl)-2,2,2-trichloroacetamide",,,,,,,,,,,1-(4-isopropylanilino)-3-(phenylthio)propan-2-ol
RDR 02032,"N1-(4-bromo-3-chlorophenyl)-2,2,2-trichloroacetamide",,,,,,,,,,,N-(2-{[3-(trifluoromethyl)benzyl]thio}ethyl)-N`-[3-(trifluoromethyl)phenyl]urea
RDR 02207,"N1-(2,6-dimethylphenyl)-2-(2,4-dichlorophenoxy)propanamide",,,,,,,,,,,"4-(4-chlorophenyl)-3-{[4-(trifluoromethoxy)phenoxy]methyl}-4,5-dihydro-1H-1,2,4-triazole-5-thione"
RDR 02498,N1-[4-(4-chlorophenoxy)phenyl]benzene-1-sulfonamide,,,,,,,,,,,"N-(2-{[5-chloro-3-(trifluoromethyl)pyridin-2-yl]amino}ethyl)-2,2-difluoro-2-(phenylthio)acetamide"
RDR 02549,"1-(3,5-dichloro-2-hydroxyphenyl)ethan-1-one 1-phenylhydrazone",,,,,,,,,,,6-methyl-2-pyridin-2-ylpyrimidin-4(3H)-one
RDR 02630,"2-({[3,5-di(trifluoromethyl)anilino]carbothioyl}thio)ethyl[3,5-di(trifluoromethyl)anilino]methanedithioate",,,,,,,,,,,"6-{morpholino[4-(trifluoromethyl)phenyl]methyl}-1,3-benzodioxol-5-ol"
RDR 02659,"N1-[3,5-di(trifluoromethyl)phenyl]-2-morpholinoacetamide",,,,,,,,,,,"N1-(2-{[3-chloro-5-(trifluoromethyl)-2-pyridyl]amino}ethyl)-2,2-difluoro-2-(phenylthio)acetamide"
RDR 03006,"1-[(4-chlorophenyl)sulfonyl]-3-(3,4-dichlorophenoxy)propan-2-ol",,,,,,,,,,,5-chloro-6-methyl-2-(2-pyridyl)pyrimidine-4-thiol
RDR 03026,"1-[(3,5-dichlorobenzyl)amino]-3-(3,4-dichlorophenoxy)propan-2-ol",,,,,,,,,,,N4-benzyl-5-chloro-6-methyl-2-(3-pyridyl)pyrimidin-4-amine
RDR 03027,"1-[(2-amino-6-fluorobenzyl)amino]-3-(3,4-dichlorophenoxy)propan-2-ol",,,,,,,,,,,"2-(4-chlorophenyl)-4-(3-pyridyl)-1,3-thiazole"
RDR 03056,"1-[(4-chlorophenyl)sulfonyl]-3-(2,4-dichlorophenoxy)propan-2-ol",,,,,,,,,,,4-(benzylthio)-5-chloro-6-methyl-2-(2-pyridyl)pyrimidine
RDR 03086,"2,4-dichlorobenzyl [(2,4-dichlorobenzyl)amino]methanedithioate",,,,,,,,,,,"4,6-diphenyl-3-tetrahydro-1H-pyrrol-1-ylpyridazine"
RDR 03089,"N1-(1,3-dithiolan-2-yliden)-2,6-dimethylaniline",,,,,,,,,,,"N4-(1,1,3,3-tetramethylbutyl)-3-(2,6-dichlorophenyl)-5-methylisoxazole-4-carboxamide"
RDR 03295,1-(4-isopropylanilino)-3-(phenylthio)propan-2-ol,,,,,,,,,,,"N1-(2,4,5-trichlorophenyl)-2,2,2-trichloroacetamide"
RDR 03443,N-(2-{[3-(trifluoromethyl)benzyl]thio}ethyl)-N`-[3-(trifluoromethyl)phenyl]urea,,,,,,,,,,,"(4-chlorophenyl)[4,6-dimethyl-3-(1H-pyrrol-1-yl)thieno[2,3-b]pyridin-2-yl]methanone"
RDR 03520,"4-(4-chlorophenyl)-3-{[4-(trifluoromethoxy)phenoxy]methyl}-4,5-dihydro-1H-1,2,4-triazole-5-thione",,,,,,,,,,,"N1-[3,5-di(trifluoromethyl)phenyl]-2-phenyl-2-(2-pyridylthio)acetamide"
RDR 03667,"N-(2-{[5-chloro-3-(trifluoromethyl)pyridin-2-yl]amino}ethyl)-2,2-difluoro-2-(phenylthio)acetamide",,,,,,,,,,,"5-phenyl-4H-1,2,4-triazole-3-thiol"
RDR 03731,6-methyl-2-pyridin-2-ylpyrimidin-4(3H)-one,,,,,,,,,,,"dodecyl (3,4-dichloroanilino)methanedithioate"
RDR 03785,"6-{morpholino[4-(trifluoromethyl)phenyl]methyl}-1,3-benzodioxol-5-ol",,,,,,,,,,,"4,6-dimethyl-2-[(4-methylphenyl)thio]-5-nitronicotinonitrile"
RDR 03804,"N1-(2-{[3-chloro-5-(trifluoromethyl)-2-pyridyl]amino}ethyl)-2,2-difluoro-2-(phenylthio)acetamide",,,,,,,,,,,"4,6-dimethyl-5-nitro-2-(phenylsulfonyl)nicotinonitrile"
RDR 03820,5-chloro-6-methyl-2-(2-pyridyl)pyrimidine-4-thiol,,,,,,,,,,,"3-phenyl-4,5-dihydroisoxazol-5-one"
RDR 03950,N4-benzyl-5-chloro-6-methyl-2-(3-pyridyl)pyrimidin-4-amine,,,,,,,,,,,O4-[4-(tert-butyl)benzoyl]-3-(2-chloro-6-fluorophenyl)-5-methylisoxazole-4-carbohydroximamide
RDR 03963,"2-(4-chlorophenyl)-4-(3-pyridyl)-1,3-thiazole",,,,,,,,,,,"4-(2,6-dichlorobenzylidene)-3-phenyl-4,5-dihydroisoxazol-5-one"
RDR 03984,4-(benzylthio)-5-chloro-6-methyl-2-(2-pyridyl)pyrimidine,,,,,,,,,,,6-methyl-2-(2-pyridyl)pyrimidin-4-ol
RDR 03998,"4,6-diphenyl-3-tetrahydro-1H-pyrrol-1-ylpyridazine",,,,,,,,,,,4-oxo-4H-chromene-3-carboxylic acid
RF 00040,"N4-(1,1,3,3-tetramethylbutyl)-3-(2,6-dichlorophenyl)-5-methylisoxazole-4-carboxamide",,,,,,,,,,,"4-({[({[3-(2,6-dichlorophenyl)-5-methylisoxazol-4-yl]amino}carbonyl)oxy]imino}methyl)-N,N-dimethylaniline"
RF 00049,"N1-(2,4,5-trichlorophenyl)-2,2,2-trichloroacetamide",,,,,,,,,,,"bicyclo[2.2.1]hept-5-ene-2-carbaldehyde2-(3,5-dichloro-4-pyridyl)hydrazone"
RF 00139,"(4-chlorophenyl)[4,6-dimethyl-3-(1H-pyrrol-1-yl)thieno[2,3-b]pyridin-2-yl]methanone",,,,,,,,,,,ethyl N-{[2-bromo-4-(tert-butyl)anilino]carbothioyl}carbamate
RF 00256,"N1-[3,5-di(trifluoromethyl)phenyl]-2-phenyl-2-(2-pyridylthio)acetamide",,,,,,,,,,,ethylN-{[4-(tert-butyl)-2-({[(ethoxycarbonyl)amino]carbothioyl}amino)anilino]carbothioyl}carbamate
RF 00489,"5-phenyl-4H-1,2,4-triazole-3-thiol",,,,,,,,,,,5-nitro-2-thiophenecarbonitrile
RF 00595,"dodecyl (3,4-dichloroanilino)methanedithioate",,,,,,,,,,,5-nitrothiophene-2-carbothioamide
RF 00661,"4,6-dimethyl-2-[(4-methylphenyl)thio]-5-nitronicotinonitrile",,,,,,,,,,,"3-(2,6-dichlorophenyl)-4-[({[(2,6-dichlorophenyl)(nitro)methylene]amino}oxy)carbonyl]-5-methylisoxazole"
RF 00662,"4,6-dimethyl-5-nitro-2-(phenylsulfonyl)nicotinonitrile",,,,,,,,,,,4-(tert-butyl)phenyl 5-nitrothiophene-2-carboxylate
RF 00778,"3-phenyl-4,5-dihydroisoxazol-5-one",,,,,,,,,,,"2-[4-(tert-butyl)phenyl]-N`-({[3-(2,6-dichlorophenyl)-5-methylisoxazol-4-yl]carbonyl}oxy)ethanimidamide"
RF 00797,O4-[4-(tert-butyl)benzoyl]-3-(2-chloro-6-fluorophenyl)-5-methylisoxazole-4-carbohydroximamide,,,,,,,,,,,"4,6-diphenyl-1,3,5-triazin-2-ol"
RF 00973,"4-(2,6-dichlorobenzylidene)-3-phenyl-4,5-dihydroisoxazol-5-one",,,,,,,,,,,"4-[(2,4-dichlorobenzyl)oxy]-N`-hydroxybenzenecarboximidamide"
RF 01053,6-methyl-2-(2-pyridyl)pyrimidin-4-ol,,,,,,,,,,,3-({[(cyanoimino)(methylthio)methyl]amino}methyl)pyridine
RF 01275,4-oxo-4H-chromene-3-carboxylic acid,,,,,,,,,,,"methyl3-(2,6-dichlorophenyl)-5-({2-[(5-nitro-2-thienyl)methylidene]hydrazino}carbonyl)isoxazole-4-carboxylate"
RF 01316,"4-({[({[3-(2,6-dichlorophenyl)-5-methylisoxazol-4-yl]amino}carbonyl)oxy]imino}methyl)-N,N-dimethylaniline",,,,,,,,,,,"O1-{[3-(2,6-dichlorophenyl)isothiazol-4-yl]carbonyl}-2,6-dichlorobenzene-1-carbohydroximamide"
RF 01358,"bicyclo[2.2.1]hept-5-ene-2-carbaldehyde2-(3,5-dichloro-4-pyridyl)hydrazone",,,,,,,,,,,"methyl3-(2,6-dichlorophenyl)-5-{[(piperidinoamino)carbonyl]amino}isoxazole-4-carboxylate"
RF 01584,ethyl N-{[2-bromo-4-(tert-butyl)anilino]carbothioyl}carbamate,,,,,,,,,,,"2,6-dichlorobenzyl (4-chloroanilino)methanedithioate,80<90%"
RF 01585,ethylN-{[4-(tert-butyl)-2-({[(ethoxycarbonyl)amino]carbothioyl}amino)anilino]carbothioyl}carbamate,,,,,,,,,,,"2,6-dichlorobenzyl (4-chloroanilino)methanethioate,80<90%"
RF 01682,5-nitro-2-thiophenecarbonitrile,,,,,,,,,,,"N`-[(anilinocarbonyl)oxy]-4-(1,3-dithiolan-2-yl)benzenecarboximidamide"
RF 01687,5-nitrothiophene-2-carbothioamide,,,,,,,,,,,"4-(tert-butyl)-6-(methylthio)-1,3,5-triazin-2-amine"
RF 01707,"3-(2,6-dichlorophenyl)-4-[({[(2,6-dichlorophenyl)(nitro)methylene]amino}oxy)carbonyl]-5-methylisoxazole",,,,,,,,,,,"4-(methylthio)-6-piperidino-1,3,5-triazin-2-amine"
RF 01744,4-(tert-butyl)phenyl 5-nitrothiophene-2-carboxylate,,,,,,,,,,,"dimethyl pyridine-2,5-dicarboxylate"
RF 01765,"2-[4-(tert-butyl)phenyl]-N`-({[3-(2,6-dichlorophenyl)-5-methylisoxazol-4-yl]carbonyl}oxy)ethanimidamide",,,,,,,,,,,3-[2-(2-pyridyl)ethyl]-2-thioxoimidazolidin-4-one
RF 01839,"4,6-diphenyl-1,3,5-triazin-2-ol",,,,,,,,,,,N-benzyl-4-chloro-N-(pyridin-3-ylmethyl)benzamide
RF 01893,"4-[(2,4-dichlorobenzyl)oxy]-N`-hydroxybenzenecarboximidamide",,,,,,,,,,,"4-methoxy-6-(methylthio)-1,3,5-triazin-2-amine"
RF 01964,3-({[(cyanoimino)(methylthio)methyl]amino}methyl)pyridine,,,,,,,,,,,"N-(2,4-dichlorobenzyl)-2,2-dimethyl-N-(pyridin-3-ylmethyl)propanamide"
RF 02175,"methyl3-(2,6-dichlorophenyl)-5-({2-[(5-nitro-2-thienyl)methylidene]hydrazino}carbonyl)isoxazole-4-carboxylate",,,,,,,,,,,"4-chloro-N-(2,4-dichlorobenzyl)-N-(pyridin-3-ylmethyl)benzenesulfonamide"
RF 02201,"O1-{[3-(2,6-dichlorophenyl)isothiazol-4-yl]carbonyl}-2,6-dichlorobenzene-1-carbohydroximamide",,,,,,,,,,,"1-(2-furylmethyl)-2-(methylthio)-4-[(5-nitro-2-thienyl)methylidene]-4,5-dihydro-1H-imidazol-5-one"
RF 02254,"methyl3-(2,6-dichlorophenyl)-5-{[(piperidinoamino)carbonyl]amino}isoxazole-4-carboxylate",,,,,,,,,,,"methyl4-[2-(2,4-dichlorophenyl)hydrazono]tetrahydro-2H-thiopyran-3-carboxylate"
RF 02458,"2,6-dichlorobenzyl (4-chloroanilino)methanedithioate,80<90%",,,,,,,,,,,3-[({[(4-chloroanilino)carbonyl]oxy}imino)methyl]-1-phenyl-1H-pyrazole
RF 02465,"2,6-dichlorobenzyl (4-chloroanilino)methanethioate,80<90%",,,,,,,,,,,"N3-(2,4-dichlorophenyl)-4-(trifluoromethyl)nicotinamide"
RF 02570,"N`-[(anilinocarbonyl)oxy]-4-(1,3-dithiolan-2-yl)benzenecarboximidamide",,,,,,,,,,,5-[2-(4-chloro-1-methyl-1H-pyrazol-3-yl)vinyl]-3-methyl-4-nitroisoxazole
RF 02694,"4-(tert-butyl)-6-(methylthio)-1,3,5-triazin-2-amine",,,,,,,,,,,N`-hydroxy-4-(trifluoromethyl)pyridine-3-carboximidamide
RF 02737,"4-(methylthio)-6-piperidino-1,3,5-triazin-2-amine",,,,,,,,,,,2-amino-2-{[(4-chlorobenzoyl)oxy]imino}ethyl pivalate
RF 02989,"dimethyl pyridine-2,5-dicarboxylate",,,,,,,,,,,"methyl 4-(acetyloxy)-3,5-diiodobenzoate"
RF 03154,3-[2-(2-pyridyl)ethyl]-2-thioxoimidazolidin-4-one,,,,,,,,,,,"N3-(3,4-dichlorobenzyl)-2-(2,2,2-trifluoroethoxy)nicotinamide"
RF 03281,N-benzyl-4-chloro-N-(pyridin-3-ylmethyl)benzamide,,,,,,,,,,,"N`4-(4-fluorophenyl)-2,6-di(2,2,2-trifluoroethoxy)pyridine-4-carbohydrazide"
RF 03315,"4-methoxy-6-(methylthio)-1,3,5-triazin-2-amine",,,,,,,,,,,S-[3-(4-chlorophenyl)-1-[(methylamino)carbonyl]-5-(methylthio)-1H-pyrazol-4-yl] N-methylcarbamothioate
RF 03485,"N-(2,4-dichlorobenzyl)-2,2-dimethyl-N-(pyridin-3-ylmethyl)propanamide",,,,,,,,,,,"N-(3,5-dichlorophenyl)-N`-hydroxybenzenecarboximidamide"
RF 03487,"4-chloro-N-(2,4-dichlorobenzyl)-N-(pyridin-3-ylmethyl)benzenesulfonamide",,,,,,,,,,,2-chloro-N-(2-chlorophenyl)-N`-hydroxybenzenecarboximidamide
RF 03548,"1-(2-furylmethyl)-2-(methylthio)-4-[(5-nitro-2-thienyl)methylidene]-4,5-dihydro-1H-imidazol-5-one",,,,,,,,,,,"S-[3-(4-chlorophenyl)-5-(methylsulfanyl)-1H-pyrazol-4-yl]2,6-difluorobenzenecarbothioate"
RF 03874,"methyl4-[2-(2,4-dichlorophenyl)hydrazono]tetrahydro-2H-thiopyran-3-carboxylate",,,,,,,,,,,"2-propynylN-[6-(2,6-dichlorophenoxy)-5-(trifluoromethyl)-3-pyridinyl]carbamate"
RF 03928,3-[({[(4-chloroanilino)carbonyl]oxy}imino)methyl]-1-phenyl-1H-pyrazole,,,,,,,,,,,"1H-pyrazole-3-carbaldehyde3-[4-(4-chlorophenyl)-1,3-thiazol-2-yl]hydrazone"
RF 03973,"N3-(2,4-dichlorophenyl)-4-(trifluoromethyl)nicotinamide",,,,,,,,,,,"5-isoxazol-5-yl-3-(5-nitro-2-furyl)-1,2,4-oxadiazole"
RF 04102,5-[2-(4-chloro-1-methyl-1H-pyrazol-3-yl)vinyl]-3-methyl-4-nitroisoxazole,,,,,,,,,,,"4-bromo-1-[3,5-di(trifluoromethyl)benzyl]-1H-pyrazole-5-carbonitrile"
RF 04149,N`-hydroxy-4-(trifluoromethyl)pyridine-3-carboximidamide,,,,,,,,,,,9H-xanthene-9-carboxylic acid
RF 04197,2-amino-2-{[(4-chlorobenzoyl)oxy]imino}ethyl pivalate,,,,,,,,,,,N1-(5-fluoro-2-methylphenyl)propanamide
RF 04603,"methyl 4-(acetyloxy)-3,5-diiodobenzoate",,,,,,,,,,,"4-hydroxy-5-phenyl-8,9,10,11-tetrahydro-6H-pyrido[3,2,1-jk]carbazol-6-one"
RF 04939,"N3-(3,4-dichlorobenzyl)-2-(2,2,2-trifluoroethoxy)nicotinamide",,,,,,,,,,,ethyl 5-amino-1-(4-fluorophenyl)-1H-pyrazole-4-carboxylate
RF 04974,"N`4-(4-fluorophenyl)-2,6-di(2,2,2-trifluoroethoxy)pyridine-4-carbohydrazide",,,,,,,,,,,"ethyl 2-[(hydroxyiminomethyl)amino]-1,3-benzothiazole-6-carboxylate"
